word,rt,ambiguity,ambiguity_binary,n_communities,entropy,dissimilarity,max_dom,Val_Mean,AoA,SemD,Length,LgSUBTLWF,OLD,log_rt,max_dom_scaled
realist,680.7647058823529,0.5053217868961545,1,4,0.6732942391871835,0.7505214770680212,0.6276595744680851,5.53,13.48,1.26,7,1.663,2.2,2.832997031744759,62.76595744680851
realistic,707.3636363636364,0.6033610077174378,1,5,0.7698703622741346,0.7837176715507769,0.4270833333333333,5.89,8.55,2.02,9,2.373,3.0,2.8496427301570857,42.70833333333333
reality,638.6176470588235,0.4623819549496956,1,4,0.5459576042294985,0.8469191588644471,0.7545454545454545,5.73,10.05,1.85,7,3.189,2.4,2.8052409153220874,75.45454545454545
realization,831.6470588235294,0.4815896958561872,1,4,0.6060869963012367,0.7945883986872869,0.7413793103448276,6.42,11.33,1.69,11,1.74,2.75,2.9199390559470064,74.13793103448276
realize,658.7878787878788,0.3922789439015764,1,5,0.564151291176666,0.6953435187277324,0.6992481203007519,6.44,8.23,1.77,7,3.606,2.3,2.818745599872388,69.92481203007519
realm,708.258064516129,0.5634461357792145,1,6,0.8248316814115595,0.6831043817509193,0.4495412844036697,5.39,10.78,1.55,5,2.378,1.8,2.8501915282753045,44.95412844036697
reap,830.3928571428571,0.4414463194498218,1,4,0.6413715149780899,0.6882848850325107,0.7160493827160493,5.23,9.83,1.98,4,2.124,1.55,2.919283604814614,71.60493827160494
rear,647.8529411764706,0.5695439827259352,1,5,0.6831682185428699,0.8336804424841602,0.6213592233009708,4.68,6.89,1.57,4,2.803,1.1,2.8114764347537347,62.13592233009708
rearrange,913.3030303030304,0.6155293031417014,1,5,0.8026254625973198,0.7668948118713182,0.5303030303030303,5.52,8.11,1.92,9,1.949,2.95,2.9606148986220697,53.03030303030303
reasonable,721.3125,0.5785297005562193,1,7,0.7866167861840411,0.7354657448421948,0.4222222222222222,6.84,8.32,1.97,10,2.976,2.75,2.858123458370553,42.22222222222222
reasoning,649.0882352941177,0.3801246033755963,1,3,0.4160724379021761,0.9136019806843548,0.8709677419354839,6.25,10.14,1.66,9,1.973,2.8,2.812303737627274,87.09677419354838
reassure,781.8181818181819,0.5309460512391297,1,4,0.7509017480260868,0.7070779268191081,0.6283185840707964,6.55,9.33,1.94,8,1.663,2.55,2.8931057660853425,62.83185840707964
rebel,644.7666666666667,0.31582019593705,1,3,0.368008895612865,0.8581863093583585,0.896551724137931,4.37,9.95,1.48,5,2.438,1.8,2.809402577095842,89.65517241379311
rebellion,692.5,0.5959551347749735,1,5,0.7859331159386631,0.7582771646709487,0.42,4.79,10.0,1.6,9,2.117,2.95,2.840419777736486,42.0
rebellious,822.5757575757576,0.4450274726091177,1,6,0.6828539512695264,0.6517169180638785,0.6179775280898876,3.89,10.26,1.79,10,1.681,3.55,2.915175906113811,61.79775280898876
rebirth,659.3235294117648,0.5092362547758952,1,4,0.6785823033197732,0.7504414015582191,0.6548672566371682,6.3,10.0,1.5,7,1.732,2.95,2.8190985747750257,65.48672566371681
rebuild,633.6060606060606,0.6011593079587441,1,6,0.795497925657422,0.7557019177164153,0.4396551724137931,6.38,8.95,1.86,7,2.238,2.65,2.8018193227404975,43.96551724137931
recall,674.15625,0.3527601236694234,1,4,0.4428557763151048,0.7965575759328569,0.8270676691729323,4.77,11.45,1.9,6,3.002,2.0,2.8287605651530727,82.70676691729322
receipt,701.2941176470588,0.5350221764832466,1,4,0.706446444340199,0.7573428683372342,0.6206896551724138,5.41,8.53,1.61,7,2.58,2.6,2.845900196115185,62.06896551724138
receive,667.7575757575758,0.1265497745915963,1,2,0.1931964131710076,0.6550316981277542,0.9702380952380952,7.14,8.11,2.06,7,2.997,1.8,2.824618823823396,97.02380952380952
receiver,771.8235294117648,0.6215651466744874,1,5,0.8350251106702123,0.7443670121196755,0.4569536423841059,4.9,10.17,1.42,8,2.182,2.4,2.887518014113493,45.69536423841059
recent,651.8787878787879,0.3470344031893349,1,3,0.5727888312577567,0.6058679643373988,0.7953216374269005,5.42,8.13,2.2,6,2.826,1.7,2.8141668493373575,79.53216374269006
reception,685.9090909090909,0.5979832649206935,1,5,0.7251762196174605,0.8246040738017266,0.6015625,6.0,9.17,1.79,9,2.755,2.35,2.836266558953384,60.15625
recess,730.1470588235294,0.6413208496813764,1,5,0.8325625877037481,0.7702974637020064,0.3741007194244604,6.57,6.33,1.63,6,2.253,2.0,2.8634103401251636,37.41007194244604
recession,737.0294117647059,0.134606746564737,1,2,0.25146396423889,0.535292390590252,0.957983193277311,2.68,13.74,1.53,9,1.38,2.4,2.867484819083266,95.7983193277311
recipe,642.34375,0.4651019311489534,1,2,0.5937093374192539,0.7833832177386102,0.856353591160221,6.85,6.95,1.4,6,2.59,1.9,2.8077675027964624,85.6353591160221
recipient,690.0625,0.5608819371832839,1,4,0.7973612727995403,0.7034225969039405,0.4285714285714285,5.68,7.89,1.91,9,1.778,3.0,2.8388884272240267,42.85714285714285
recite,694.84375,0.6750580565195128,1,7,0.8465600672788813,0.797413063303787,0.3506493506493506,5.45,8.16,1.61,6,2.188,1.9,2.8418871554650473,35.06493506493506
reckless,692.1875,0.7100548544364389,1,7,0.9118994524663634,0.7786547656279356,0.3277310924369748,3.09,9.06,1.61,8,2.401,2.7,2.8402237522391824,32.773109243697476
reckon,718.3030303030303,0.4975835812036483,1,6,0.652290885106366,0.76282467310962,0.6319444444444444,5.25,8.84,1.62,6,2.776,2.5,2.856307698594107,63.19444444444444
recluse,796.1071428571429,0.5113766062274316,1,4,0.8291996995122591,0.6167110365913384,0.42,3.71,11.28,1.57,7,1.544,2.6,2.900971520526995,42.0
recognition,722.46875,0.376320861340003,1,4,0.4827155236858399,0.7795913801705691,0.8120300751879699,6.68,9.5,1.91,11,2.369,3.45,2.8588190666589335,81.203007518797
recognize,634.3939393939394,0.1983679398497249,1,2,0.3467314682496637,0.572108268254701,0.935064935064935,6.14,8.89,1.89,9,3.243,3.2,2.8023590253493618,93.5064935064935
recommendation,797.3333333333334,0.6828467083538802,1,4,0.9767605770372216,0.6990932316547198,0.3211678832116788,6.1,10.86,1.9,14,2.413,4.3,2.9016399205967107,32.116788321167874
reconcile,816.483870967742,0.6199881252961991,1,6,0.7838068198674806,0.7909960842150128,0.3389830508474576,6.84,10.47,1.99,9,1.771,3.3,2.9119476099925956,33.89830508474576
record,575.4411764705883,0.0,0,1,0.0,0.0,1.0,5.89,6.3,1.9,6,3.64,1.9,2.760000935194444,100.0
recorder,782.7941176470588,0.1987227774019883,1,3,0.2637850261198624,0.7533512433404382,0.9333333333333332,5.53,8.37,1.56,8,2.403,2.55,2.8936475534665185,93.33333333333333
recover,724.4705882352941,0.5120501960604072,1,6,0.7240130246931307,0.7072389288541283,0.4298245614035088,6.4,7.56,1.94,7,2.613,2.15,2.8600207588528868,42.98245614035088
recovery,699.5151515151515,0.4854644289768759,1,5,0.5524429219983992,0.8787594331388369,0.75,6.43,8.05,1.76,8,2.667,2.65,2.8447971257587374,75.0
recreation,735.3714285714286,0.3703199504452318,1,2,0.5883953722191578,0.6293726428346209,0.8584070796460177,6.7,8.83,1.62,10,1.982,2.65,2.8665067521920524,85.84070796460178
recruit,776.6333333333333,0.5669305676382453,1,4,0.6341073659354067,0.8940608453616287,0.72,4.53,10.68,1.79,7,2.276,2.75,2.890216026658211,72.0
rectangular,757.8823529411765,0.1909326648192089,1,2,0.2318130500245902,0.8236493363896262,0.9622641509433962,5.25,5.42,1.36,11,1.362,4.7,2.8796017947693797,96.22641509433963
recycle,696.3030303030303,0.5728660674137563,1,2,0.7892712724536985,0.7258164428471108,0.7634408602150538,6.14,10.61,0.98,7,1.653,2.85,2.84279828522444,76.34408602150538
red,569.5,0.1660834450756653,1,2,0.2351933818192414,0.7061569666246359,0.9615384615384616,5.67,3.68,1.88,3,3.878,1.1,2.7554937284151193,96.15384615384616
redemption,759.0882352941177,0.3958838543954163,1,3,0.4560725552838438,0.8680282332468611,0.8571428571428571,6.33,10.89,1.34,10,2.053,3.05,2.880292260578118,85.71428571428571
redhead,747.5588235294117,0.4275268894801654,1,3,0.7618701495962154,0.5611545349384681,0.6875,6.71,5.79,1.59,7,2.272,2.6,2.873645371884894,68.75
reduce,713.4193548387096,0.4388465175651853,1,5,0.6818912919485034,0.6435725499752051,0.627906976744186,5.1,8.44,2.04,6,2.342,1.75,2.853344887432426,62.7906976744186
reduction,723.71875,0.2436704290146353,1,3,0.2953802631540602,0.8249380862916529,0.9230769230769232,5.0,11.26,1.92,9,1.949,2.2,2.859569824410012,92.30769230769232
reel,627.0625,0.5669384082835592,1,5,0.6696968473119252,0.8465597688852429,0.6333333333333333,5.5,9.12,1.35,4,2.223,1.35,2.7973108295904736,63.33333333333333
refer,727.741935483871,0.6307069823442987,1,6,0.7799024357271803,0.8086998494320998,0.4583333333333333,5.18,9.18,1.97,5,2.574,1.8,2.861977401477032,45.83333333333333
referee,786.2758620689655,0.5639911336149531,1,4,0.6760805580479167,0.8342069993010814,0.6713286713286714,5.1,7.61,1.04,7,2.265,2.45,2.8955749434379023,67.13286713286713
reference,650.1470588235294,0.3525289987756712,1,3,0.6481162003392139,0.5439286945630475,0.7480916030534351,5.63,8.67,2.0,9,2.636,2.4,2.8130116021996376,74.80916030534351
refined,661.3125,0.4888019873829862,1,5,0.6340682595896359,0.7708980539403363,0.7,6.11,9.75,1.87,7,2.017,1.8,2.8204067317312274,70.0
reflect,620.2058823529412,0.6272287183347502,1,3,0.8247788912585308,0.7604810513247513,0.6052631578947368,6.1,9.89,2.11,7,2.33,2.1,2.7925358809940324,60.526315789473685
reflection,709.7878787878788,0.6987238329700943,1,3,0.8933703207416954,0.7821211615693687,0.5449101796407185,5.7,5.5,2.01,10,2.41,2.25,2.851128578527372,54.49101796407185
reflective,727.8529411764706,0.5175516406282307,1,4,0.7408127376002381,0.6986268112840077,0.5878787878787879,5.57,11.0,1.79,10,1.505,2.5,2.862043641281283,58.78787878787879
reflex,669.8235294117648,0.5972904727567423,1,4,0.7460069174296488,0.8006500460005037,0.5086206896551724,5.24,8.17,1.5,6,2.068,2.4,2.825960399271644,50.86206896551724
reform,702.3548387096774,0.6270708279361287,1,6,0.7336450766174276,0.8547332326243171,0.5486111111111112,5.05,12.74,1.66,6,2.267,2.05,2.846556578738401,54.861111111111114
refrain,639.3823529411765,0.577522481145748,1,5,0.8685868519298581,0.6648989446047766,0.4423076923076923,5.3,10.5,1.9,7,2.021,2.6,2.805760645501462,44.230769230769226
refresh,677.8064516129032,0.6122359729138481,1,5,0.7717524338630557,0.7933061770200869,0.4461538461538462,6.62,10.83,1.89,7,2.107,2.65,2.831105698296798,44.61538461538462
refreshing,719.4117647058823,0.0,0,1,0.0,0.0,1.0,7.05,7.5,1.73,10,2.274,3.05,2.8569775356580114,100.0
refrigerator,790.4117647058823,0.1362706818329264,1,2,0.1629361165946535,0.8363442352804791,0.9760765550239234,5.76,4.11,1.32,12,2.631,4.25,2.8978533957860764,97.60765550239235
refuge,741.1470588235294,0.3836664987890863,1,6,0.4818775205467184,0.7961909041820296,0.7833333333333333,5.95,11.05,1.92,6,2.1,1.85,2.8699043894893252,78.33333333333333
refugee,670.7575757575758,0.756181785890916,1,5,0.9134980900988092,0.8277869369262973,0.32,4.68,10.56,1.35,7,1.996,2.45,2.8265655864369794,32.0
refusal,777.8064516129032,0.2638418394020126,1,3,0.3559080738794742,0.7413201856481648,0.8978102189781022,2.95,8.37,1.93,7,1.826,2.75,2.890871541136284,89.78102189781022
refuse,627.5151515151515,0.5044865157083159,1,3,0.6833127890518446,0.7382951465145772,0.6783625730994152,3.42,9.33,2.02,6,3.03,1.7,2.797624216431931,67.83625730994152
refute,680.4230769230769,0.4866351398234375,1,4,0.820691952788755,0.592957123765897,0.5306122448979592,4.37,14.11,1.88,6,1.544,1.8,2.8327790345266513,53.06122448979592
regal,727.0714285714286,0.1723117530500313,1,2,0.2498822928331854,0.6895716823162892,0.9583333333333334,5.9,9.58,1.57,5,1.771,1.85,2.861577078686542,95.83333333333334
regime,742.6666666666666,0.6871907413642935,1,5,0.7505487006637219,0.9155844794036684,0.5701754385964912,4.17,13.0,1.7,6,2.075,1.9,2.870793931782029,57.01754385964912
region,598.483870967742,0.0,0,1,0.0,0.0,1.0,5.21,9.14,1.88,6,2.41,1.9,2.7770524507422696,100.0
regional,683.59375,0.411207133252782,1,4,0.4831281454128582,0.851134708580027,0.8046875,4.95,10.95,1.79,8,2.204,2.65,2.834798083374445,80.46875
register,606.8787878787879,0.6727916580922977,1,5,0.7666396388411713,0.8775852747573407,0.5588235294117647,5.43,8.63,1.75,8,2.75,2.65,2.783101957941632,55.88235294117647
regret,655.8529411764706,0.5763509350216467,1,4,0.803002007114625,0.7177453230691304,0.472,3.41,9.61,1.89,6,3.141,2.25,2.8168064704803566,47.199999999999996
regular,590.1515151515151,0.1695600153108609,1,2,0.3471376284400273,0.4884518456637285,0.934959349593496,6.09,8.56,2.13,7,3.237,2.5,2.7709635264667147,93.4959349593496
regulate,683.2727272727273,0.6360158780599856,1,7,0.7496486970965284,0.8484185732908559,0.4601769911504424,5.16,11.78,1.72,8,1.602,2.6,2.834594086270263,46.017699115044245
regulation,706.40625,0.0,0,1,0.0,0.0,1.0,4.15,11.06,1.6,10,2.104,2.5,2.849054533050407,100.0
rehearse,751.7096774193549,0.7285139519514952,1,2,0.98125799035667,0.7424285550904846,0.5804195804195804,5.42,8.72,1.46,8,2.364,2.65,2.8760501413366515,58.04195804195804
reign,688.1212121212121,0.3229850330864803,1,3,0.3437484069939388,0.9395971778050316,0.9056603773584906,5.4,9.42,1.32,5,2.204,1.8,2.837664945675488,90.56603773584906
reimburse,864.6666666666666,0.0,0,1,0.0,0.0,1.0,6.24,12.67,1.49,9,1.505,3.55,2.936848717028399,100.0
reincarnation,848.9032258064516,0.516317242056064,1,3,0.8746245777892833,0.5903301315418287,0.5714285714285714,5.56,11.06,1.48,13,1.826,4.2,2.928858183890875,57.14285714285714
reindeer,765.5,0.4102212359187895,1,3,0.527306572578395,0.7779558557613119,0.797979797979798,6.62,3.58,1.1,8,2.238,2.9,2.88394519503428,79.7979797979798
reinforcement,778.8181818181819,0.7180625878397406,1,5,0.8863366400420918,0.8101465689217588,0.344,5.0,10.35,1.51,13,1.653,4.3,2.8914360817426217,34.4
reject,625.8965517241379,0.6549828777174523,1,9,0.834301296621549,0.7850675533764176,0.3513513513513513,2.95,9.53,1.93,6,2.337,1.85,2.796502558884652,35.13513513513513
rejection,619.1612903225806,0.5081966719656377,1,3,0.6438766801924092,0.7892764058697912,0.7184466019417476,2.6,8.7,1.93,9,2.228,1.95,2.791803796633478,71.84466019417476
rejoice,677.6666666666666,0.4092265738721278,1,3,0.5885697305805366,0.6952898740961186,0.7469135802469136,7.14,8.61,1.36,7,1.94,2.75,2.831016123918376,74.69135802469135
relate,715.7575757575758,0.5690124168898454,1,5,0.7769506006211083,0.732366274554607,0.582089552238806,6.05,10.33,1.98,6,2.386,1.8,2.8547659533996086,58.2089552238806
relation,786.96875,0.3842147505054057,1,4,0.5406022774701521,0.7107161151880628,0.7784431137724551,5.84,8.11,1.95,8,2.324,1.9,2.8959574871595506,77.84431137724552
relationship,743.0625,0.0,0,1,0.0,0.0,1.0,7.83,9.11,1.94,12,3.538,4.5,2.871025344397927,100.0
relative,663.8484848484849,0.2498989487201384,1,3,0.3116287612309274,0.8019123386847944,0.9166666666666666,5.9,6.47,2.01,8,2.6,2.35,2.8220689683696407,91.66666666666666
relativity,728.2352941176471,0.4541684508667141,1,3,0.6648483480083215,0.6831158597705196,0.7286821705426356,5.8,12.06,0.81,10,1.602,3.1,2.8622717233058252,72.86821705426357
relaxation,703.1764705882352,0.2714412798109941,1,3,0.4743715138325621,0.572212436657409,0.8495575221238938,8.0,9.56,1.68,10,1.909,2.8,2.8470643301193888,84.95575221238938
relaxed,567.939393939394,0.2685658293043981,1,3,0.3335688572498687,0.8051286067848404,0.9083333333333332,7.25,7.63,1.83,7,2.553,1.95,2.754301993665208,90.83333333333331
relaxing,630.5625,0.7170674540229903,1,12,0.9217655942349464,0.777928204857925,0.2336448598130841,8.19,8.0,1.56,8,2.267,2.4,2.7997281393783733,23.364485981308412
relay,638.7352941176471,0.4918514441267863,1,4,0.6527194103125186,0.7535419298949458,0.7053571428571429,4.86,9.15,1.56,5,2.185,1.75,2.8053209143058555,70.53571428571429
release,668.9714285714285,0.4663730824407097,1,6,0.5939442846776757,0.7852135199748629,0.7019230769230769,6.64,8.53,1.85,7,3.268,2.4,2.825407569668057,70.1923076923077
relentless,778.9411764705883,0.5332287210277248,1,6,0.6531016568708352,0.8164559305859824,0.654320987654321,5.0,9.89,1.91,10,1.903,3.7,2.8915046621670246,65.4320987654321
reliable,754.9090909090909,0.3226371465048537,1,4,0.5152021102682082,0.6262341323425338,0.7832167832167832,7.3,9.32,2.06,8,2.48,2.6,2.8778946553461577,78.32167832167832
religion,663.7575757575758,0.1566804734252208,1,2,0.1773894531859973,0.883256984060588,0.9733333333333334,5.42,7.06,1.3,8,2.85,2.7,2.8220094909120275,97.33333333333334
religious,727.125,0.0,0,1,0.0,0.0,1.0,5.2,7.84,1.48,9,2.85,2.75,2.8616090768064244,100.0
relinquish,866.1724137931035,0.4968069833683355,1,3,0.7588703586260003,0.6546664759285724,0.6065573770491803,3.74,12.44,1.98,10,1.672,4.35,2.9376043480289997,60.65573770491803
relish,695.65625,0.5636447377650391,1,5,0.8269215685771906,0.6816181354839393,0.4318181818181818,4.55,7.83,1.88,6,1.987,2.0,2.8423946913251066,43.18181818181818
relocate,740.939393939394,0.4292242508849507,1,4,0.5370975482637411,0.7991551111571648,0.7803030303030303,4.05,9.79,1.43,8,1.819,2.6,2.869782685774016,78.03030303030303
reluctant,734.3235294117648,0.5204653878191475,1,4,0.7870314563871443,0.6613018877394505,0.4358974358974359,3.76,11.11,2.14,9,2.111,3.15,2.8658874442230333,43.58974358974359
rely,684.4,0.5477692441193606,1,3,0.8053450348434181,0.6801671586959773,0.6394557823129252,5.76,9.32,2.11,4,2.565,1.9,2.835310000869063,63.94557823129252
remaining,699.2058823529412,0.4952112128927199,1,5,0.7877980845661621,0.6286016970521465,0.5263157894736842,5.2,7.28,2.22,9,2.538,2.2,2.8446050733201065,52.63157894736842
remark,569.939393939394,0.2710339096641531,1,3,0.3083096622923571,0.8790963852671702,0.918032786885246,5.05,8.37,1.75,6,2.352,2.1,2.7558286762389956,91.8032786885246
remarkable,741.5882352941177,0.2900556434005575,1,4,0.3786491270449714,0.7660274979746837,0.8688524590163934,7.18,9.72,2.06,10,2.808,3.3,2.870162831455516,86.88524590163934
remedy,796.6363636363636,0.5694217470649655,1,3,0.6845818585230358,0.8317803634082203,0.6557377049180327,6.62,8.83,1.57,6,2.075,2.4,2.901260126534987,65.57377049180327
remember,696.75,0.2984860706765942,1,3,0.3758413190974282,0.7941810958768443,0.8931297709923665,6.5,5.63,1.91,8,4.442,2.7,2.843076977385342,89.31297709923665
remind,693.3870967741935,0.5240041860471933,1,4,0.6158443138962507,0.8508711929675633,0.7280701754385965,4.81,8.15,1.96,6,3.275,1.85,2.840975755618753,72.80701754385966
reminder,698.969696969697,0.6087114616831938,1,6,0.7620735748851422,0.7987568152785475,0.5177304964539007,6.0,7.5,2.07,8,2.286,2.25,2.8444583478141805,51.77304964539007
remorse,630.4375,0.5452931160770427,1,2,0.9933772353394664,0.5489285406169992,0.5478723404255319,3.63,11.11,1.54,7,2.19,2.6,2.7996420381723213,54.78723404255319
remote,695.1212121212121,0.6610310553780587,1,6,0.7748149576728989,0.8531469983019146,0.3865030674846625,5.42,7.05,1.97,6,2.854,1.8,2.842060541518745,38.65030674846625
removal,666.6363636363636,0.6893949427300602,1,3,0.8026801376488442,0.8588663284348717,0.5393258426966292,4.26,6.63,2.02,7,2.025,2.65,2.8238889998373855,53.93258426966292
remove,613.5151515151515,0.5042431157420247,1,4,0.7270395066032952,0.6935566928100401,0.6354166666666666,4.21,5.67,1.94,6,3.035,1.8,2.78782529263461,63.541666666666664
remover,712.3548387096774,0.6607558036469444,1,5,0.8562549913652218,0.7716811117134962,0.4462809917355372,4.67,7.21,0.86,7,1.532,2.1,2.852696378617029,44.62809917355372
renegade,802.1379310344828,0.643599784602347,1,5,0.8062620096461159,0.7982514082299815,0.4615384615384615,4.53,10.21,1.66,8,1.839,2.9,2.9042490534918977,46.15384615384615
renew,645.551724137931,0.6482270491156454,1,4,0.7675488111662422,0.8445417928935427,0.5918367346938775,6.0,10.06,2.04,5,2.049,1.95,2.8099310453750626,59.183673469387756
renewal,667.4411764705883,0.4807490851887823,1,5,0.5769442695659031,0.8332678051391365,0.7222222222222222,5.86,10.74,1.79,7,1.699,2.5,2.8244129960891216,72.22222222222221
renounce,747.5625,0.772166262060097,1,4,0.897302429271847,0.8605418160816783,0.4,4.26,12.72,1.71,8,1.94,2.65,2.8736475077261323,40.0
rent,595.3939393939394,0.5949450550627784,1,3,0.7542643318624918,0.7887752740391302,0.5111111111111111,4.41,8.89,1.42,4,3.246,1.2,2.774804409583186,51.11111111111111
